time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,South East,Slough,Secondary,93.2257529487248,4.84057171872067,1.93367533255448,
202526,Local authority,England,Yorkshire and The Humber,Wakefield,Secondary,90.8624326165751,5.02644049344646,4.11112688997842,
202526,Local authority,England,South East,Milton Keynes,Secondary,92.457617361013,5.06948118078292,2.47290145820405,
202526,Local authority,England,North West,Knowsley,Secondary,88.9799826527393,3.76998512753083,7.25003221972986,
202526,Local authority,England,London,Barking and Dagenham,Secondary,93.6848558847192,3.72492136080596,2.59022275447482,
202526,Local authority,England,Yorkshire and The Humber,Leeds,Secondary,91.5560341903377,4.08481933006413,4.35914647959818,
202526,Local authority,England,North West,Salford,Secondary,90.9027680741151,4.42539549794411,4.67183642794081,
202526,Local authority,England,North West,Liverpool,Secondary,90.8089366477461,4.04040472233441,5.15065862991947,
202526,Local authority,England,London,Redbridge,Secondary,93.8808011343785,4.05380591355293,2.06539295206855,
202526,Local authority,England,East Midlands,Nottinghamshire,Secondary,91.956971837097,4.9174048070641,3.12562335583894,
202526,Local authority,England,South East,West Sussex,Secondary,91.8770123637799,5.72638924005716,2.39659839616292,
202526,Local authority,England,London,Southwark,Secondary,93.397780387999,3.85736411546418,2.74485549653684,
202526,Local authority,England,South West,Cornwall,Secondary,90.8963067118198,6.14453348554829,2.95915980263192,
202526,Local authority,England,London,Merton,Secondary,93.6872887055647,3.97723896509964,2.33547232933562,
202526,Local authority,England,North West,Bolton,Secondary,92.0201186423789,4.8900928435575,3.0897885140636,
202526,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Secondary,92.4843374920672,5.15696051555422,2.35870199237862,
202526,Local authority,England,North West,Sefton,Secondary,90.0765143934741,5.40448320636757,4.51900240015838,
202526,Local authority,England,London,Kingston upon Thames,Secondary,94.1712424555405,3.95122529997919,1.87753224448036,
202526,Local authority,England,London,Lewisham,Secondary,93.5275124631865,3.37458391928982,3.09790361752364,
202526,Local authority,England,North East,Redcar and Cleveland,Secondary,90.4920317624975,5.14401242078306,4.36395581671943,
202526,Local authority,England,North East,Hartlepool,Secondary,90.7433431674409,4.25798188729594,4.99867494526312,
202526,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Secondary,89.9792851576907,5.56106164260103,4.45965319970827,
202526,Local authority,England,South West,"Bristol, City of",Secondary,89.8826403810651,6.53298318224039,3.58437643669454,
202526,Local authority,England,South West,Bath and North East Somerset,Secondary,91.8306476536777,5.82415229728773,2.34520004903459,
202526,Local authority,England,London,Hammersmith and Fulham,Secondary,93.7066803669881,4.10969815483753,2.18362147817441,
202526,Local authority,England,West Midlands,Stoke-on-Trent,Secondary,91.3835717216526,4.52952956875072,4.08689870959673,
202526,Local authority,England,East of England,Suffolk,Secondary,91.123206983766,5.8688777931543,3.00791522307971,
202526,Local authority,England,North West,Stockport,Secondary,91.8578374448435,5.33773619172074,2.80442636343577,
202526,Local authority,England,South East,Southampton,Secondary,90.0089265710765,5.62478996303349,4.36628346589,
202526,Local authority,England,South West,Plymouth,Secondary,90.7219517365141,6.02476734170158,3.25328092178436,
202526,Local authority,England,London,Kensington and Chelsea,Secondary,92.4925047245101,3.98867064835909,3.51882462713077,
202526,Local authority,England,London,Ealing,Secondary,93.3317799197454,4.18703919882822,2.48118088142635,
202526,Local authority,England,West Midlands,Shropshire,Secondary,91.4829876317436,6.16908898407046,2.34792338418596,
202526,Local authority,England,North East,Middlesbrough,Secondary,90.4187391311242,4.19595426747081,5.38530660140496,
202526,Local authority,England,West Midlands,Telford and Wrekin,Secondary,92.4057946829154,4.70376791732261,2.89043739976194,
202526,Local authority,England,London,Waltham Forest,Secondary,92.9449142255512,3.7904371647539,3.26464860969495,
202526,Local authority,England,South West,Somerset,Secondary,90.6973280684126,6.37119185555975,2.93148007602768,
202526,Local authority,England,London,Bromley,Secondary,93.1101205612542,4.74309054867438,2.14678889007137,
202526,Local authority,England,South East,East Sussex,Secondary,91.0623177190795,5.74135062582934,3.19633165509113,
202526,Local authority,England,North West,Lancashire,Secondary,91.9078820026663,5.63172428866894,2.46039370866472,
202526,Local authority,England,London,Barnet,Secondary,94.0158195627546,4.05055441750766,1.93362601973771,
202526,Local authority,England,West Midlands,Dudley,Secondary,91.8524608942064,4.84359230494573,3.30394680084785,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Secondary,91.5179622514395,6.03246872775191,2.4495690208086,
